latitude,longitude,intensity
54.93434,-152.74971,41.94853
15.52303,-158.10121,76.26185
72.07423,45.24978,76.41613
79.99669,-16.32297,51.19031
69.87434,63.63534,27.66932
16.09424,96.26240,84.41807
-66.63704,-119.83958,68.74622
38.87645,82.63524,48.92658
-20.92778,165.75163,25.47404
-38.38227,-171.07091,8.44613
22.54788,58.57450,21.89095
43.21582,-118.64277,37.19712
24.61399,99.83981,45.28283
55.50451,-10.06147,66.39106
60.03144,22.56951,56.25261
77.92593,-167.75042,1.87425
-83.44847,-68.06356,53.76134
21.21882,65.29918,1.70389
67.29916,-94.48816,96.74244
-27.75010,124.12133,71.26659
-85.87558,4.34272,39.37063
88.80925,-96.48810,39.50144
-58.63822,-178.31222,53.83971
21.61451,-121.47910,83.75265
-50.01950,157.44831,67.34017
84.82681,-22.36182,83.83901
18.94069,77.38906,41.05287
2.04883,-82.12725,33.69990
76.59865,-151.81226,83.21645
44.99547,-121.67946,43.05673
60.35341,3.17458,50.78058
0.68038,-118.10872,99.07157
44.70174,-77.19409,34.73172
37.37400,133.24231,55.14984
-38.45609,-50.82006,54.47052
69.54059,73.41316,22.55437
-86.38913,56.67916,26.33021
67.79413,-122.23716,99.62981
54.13728,-89.14921,1.57099
57.73210,-140.21442,15.20635
-20.81483,-117.87145,9.48124
8.85708,55.72067,78.53183
-79.57832,-161.53434,47.23457
43.50609,-105.16833,59.54936
-70.10423,143.51512,87.35411
78.54381,-39.93336,8.26167
57.15618,-21.10089,34.94930
-13.07055,75.30554,72.80678
-11.55036,-84.04751,15.08541
-80.48804,166.39824,96.72784
-77.89020,33.48366,97.31459
13.66103,169.43962,14.53096
39.48119,122.86158,11.45885
-53.21941,160.79966,23.31453
20.97445,148.23394,71.13148
49.14967,-72.34300,84.95467
-65.10560,-36.01608,48.91583
36.70533,-167.72858,7.51994
-23.73786,-123.96556,90.96668
-10.14043,32.12781,42.61413
64.66760,153.21111,90.03376
-75.39676,39.92270,77.69612
75.15675,20.21661,46.99186
-58.28969,-177.06169,2.40788
-39.85676,79.30951,40.22574
7.53639,-82.31867,97.32991
75.66308,-84.95307,38.42989
-71.03053,-37.69505,24.14120
40.79259,-67.42523,68.58870
-85.22103,74.43723,63.73293
-37.72605,97.57539,86.41858
73.04042,70.01432,43.91171
15.26640,94.33291,31.57584
69.00630,103.20250,69.43375
46.62048,-161.57117,81.29979
-9.60674,67.12962,65.07105
-13.76355,84.87161,85.77153
88.99924,-173.69746,91.49131
49.51181,34.43370,76.22504
-27.31701,-34.37917,4.06062
77.11267,110.63293,51.64268
20.26916,116.60207,16.61896
12.64868,80.30569,58.27740
85.81106,-87.72661,67.93486
50.23676,-39.31373,94.02553
-15.83566,-127.27420,17.03897
-19.23810,175.30339,91.49162
71.92873,58.74269,50.33303
25.62132,37.86253,95.47281
-19.27311,-38.94247,72.92245
54.68027,86.15718,15.95871
24.04388,-83.21948,27.41688
-44.01928,-176.82473,11.95927
30.92498,106.53073,10.68656
80.40561,-12.30206,78.24582
-82.52551,-151.22446,81.45452
-72.62707,-166.52026,65.75626
-82.11219,-30.62085,81.51417
-69.47199,123.34510,91.01214
85.51091,41.09199,82.13398
-61.33827,26.68412,87.53917
65.79521,-118.22559,82.87173
-18.35085,4.49188,79.72512
30.28562,-62.64833,85.59652
77.53880,111.07737,4.97968
-87.26867,27.17508,9.94261
-74.31812,133.63570,4.75739
-39.38940,-70.20245,93.25421
80.41122,102.44871,45.86341
-68.89785,166.97068,22.34703
25.40926,100.25326,50.97068
69.39063,158.00925,36.60366
37.69171,-146.01475,43.09183
30.99125,-81.07763,37.32299
46.70405,-104.02752,92.23331
-64.64350,-99.73043,61.43948
-48.58720,122.38500,35.88283
-67.09613,60.85311,42.74376
22.30306,-139.70277,5.30172
-36.83982,5.45598,19.90705
-52.52172,121.01713,24.20433
-27.53672,133.66651,99.79004
49.00329,-129.40925,76.46933
-73.72248,107.82657,27.60108
-50.53553,-26.59115,14.22066
30.03633,116.32651,66.63619
53.53688,-121.94342,27.25434
60.73164,-62.45061,74.69403
12.03889,-126.23994,22.13316
76.19001,144.69477,59.59612
-87.12988,-173.95956,93.77384
53.75803,71.23310,25.95651
73.56312,-153.69682,68.80311
33.87474,-46.68661,81.27119
-55.87943,166.40008,93.28961
-28.97003,-61.27929,79.48911
-28.24961,31.87259,69.11147
80.14348,91.43501,27.58590
-26.41311,-152.98662,80.43228
62.04495,-99.70700,47.20130
-27.69597,-78.18616,2.92619
17.04864,162.17493,17.10497
45.75474,98.28712,53.54662
62.64971,-27.61039,62.11833
-77.75660,-125.02096,58.70318
61.59990,-9.30713,93.35929
-1.12451,-32.34979,78.36205
75.71624,144.35612,65.95114
-51.30909,-68.83184,55.75115
-83.48688,-72.43277,78.79655
-44.80228,53.34961,30.38757
-65.99376,-59.95544,32.11725
-39.97926,-68.18657,91.86025
13.45559,-1.00196,26.41785
-37.83926,107.75444,33.40195
-63.17315,-40.58485,67.33526
79.33254,119.87003,49.48841
-59.67124,138.98517,3.95678
14.91090,169.75001,31.69726
4.12260,-70.02856,41.55230
-70.41422,42.33471,70.14150
-66.73942,-176.25294,24.14332
-26.22206,-23.56144,71.23675
3.65747,-168.23709,1.90267
-10.15631,-119.35037,80.82040
44.27532,109.49563,61.68550
-52.29831,105.15893,28.92950
-60.30782,-165.99827,39.03795
81.89674,66.30287,65.99853
-21.60044,-22.98503,90.96151
89.80704,-59.89739,58.78734
-2.35356,-106.85967,51.13593
-73.99253,106.61818,40.46307
27.77565,100.90048,23.54480
80.58263,175.30012,48.53232
-76.99955,50.22297,67.85122
-50.72957,100.06447,28.19146
-43.18733,-149.29193,61.89777
46.07995,69.94921,30.54752
-36.48575,-160.58882,17.55436
-44.20424,-104.83231,4.21449
-18.13506,-176.42373,50.32764
-89.50801,-42.60039,9.68086
-60.84952,70.85376,7.26229
50.47702,64.95428,64.08176
5.53978,79.98280,22.03136
-16.89430,-173.56821,0.42288
-15.17468,42.07719,96.54833
61.00308,-160.78262,91.73809
-18.75611,-30.81601,15.91795
-73.51636,-17.30370,54.44085
63.39175,59.25684,19.18083
17.24957,115.48327,24.74070
-37.35704,-87.19975,97.21455
-63.51732,47.68228,36.16742
40.47019,0.10075,21.89154
64.74310,13.35558,2.19611
-50.65393,-119.25888,32.20689
-60.69545,52.28688,60.84924
-20.18094,-87.29452,63.52187
-22.40699,96.47188,86.39519
39.52622,158.08473,30.13578
63.20427,-33.94814,85.79209
21.13504,-76.82813,28.02708
64.26264,-6.00869,15.26596
14.41690,-129.06090,6.11814
-43.16165,99.01000,20.81779
65.42523,-165.50603,33.71012
-89.23033,67.66763,61.51478
51.19284,113.61715,90.77803
-13.74506,-48.01342,60.85632
-2.52828,-110.31224,43.25546
-19.51572,140.00508,8.08987
40.82842,74.15825,91.39671
12.31823,73.91287,12.31013
67.25424,-161.30278,60.80338
-69.71680,-97.49124,68.75800
-20.94160,67.00745,22.01030
-72.74805,-55.12695,50.57424
55.76154,131.89770,37.84075
79.68126,22.76935,18.42309
0.65606,64.75310,76.29893
-68.48998,170.11065,55.69970
-89.11722,-77.23341,83.21929
-80.20479,-67.74910,67.84257
-67.06247,78.45726,58.94272
-41.68233,111.72953,7.29521
-55.19928,95.18381,60.20305
-51.01324,-38.67131,84.82989
-58.83877,-156.80071,49.85077
-53.29611,65.71570,24.45254
-55.92864,40.96453,95.96079
8.69791,167.84103,99.15905
45.28329,26.66802,37.21702
-75.80371,10.18009,17.92904
12.05019,-23.92366,55.68147
13.62670,21.60925,92.75340
9.70287,-137.68817,88.44029
43.48335,-47.61914,44.37591
11.20332,-38.96711,66.96550
89.65962,-161.16165,91.75247
88.20790,130.67290,46.33669
29.38513,-12.00233,37.32145
-61.87791,-107.64709,47.72367
-39.20977,-105.10063,60.90315
-39.11905,119.63162,8.80719
-49.14460,-27.20997,21.41972
60.65834,-2.80894,6.16801
-53.27878,71.50807,30.89842
-36.10854,-104.12740,1.24871
46.49278,-62.78954,24.39935
-71.05377,1.93995,73.87715
80.47387,155.75153,1.72469
-0.72524,-5.29567,54.92332
-13.22732,153.92525,59.39311
-11.53210,166.59239,51.78869
-88.53835,45.73440,96.50882
27.56635,-108.09651,83.82654
-83.56368,124.94399,13.48718
61.41356,-115.74787,14.63628
-44.70701,1.43089,69.22589
2.23740,-154.45431,94.70893
60.94236,-48.01509,3.76434
-16.31657,166.70858,95.38901
-59.60919,-109.04570,97.68323
-29.05561,70.57545,92.89459
58.64632,109.55951,61.26605
55.39602,-95.31750,90.41222
-51.65174,-135.62501,76.96643
88.45369,93.24323,62.31553
-73.98335,10.19519,17.85329
7.33523,-32.48655,14.02761
7.92229,104.92644,71.47888
-64.76627,157.08110,93.19802
-25.43400,172.00406,19.05006
-17.95124,122.74562,8.59312
-19.02109,-176.46879,21.15725
-25.90989,120.24752,62.53079
-72.92269,106.74849,75.89878
-34.79520,-117.61555,73.48646
78.76272,-101.06991,32.99702
-30.16523,168.10810,5.09589
-86.65344,-114.49775,46.24084
83.85688,-166.77531,79.76330
4.57595,140.47868,96.38992
39.22475,-90.03395,91.04010
-87.86459,175.66033,41.33058
-41.40513,137.88395,49.84654
-20.56543,-70.11076,41.92157
-45.32460,6.45964,43.59755
-42.48317,-177.90198,15.15434
50.60432,75.09795,92.37207
-63.15403,153.54247,88.72644
-26.98529,163.62025,98.38173
62.21225,20.49036,87.10656
-62.21795,-132.21053,13.88497
35.05510,165.65153,19.43147
-65.36664,138.74249,87.81681
-67.10420,-167.96584,27.82391
-40.85737,-177.33019,14.53567
60.32687,-157.04662,45.61929
38.97118,77.06911,30.94149
-65.93849,-26.60944,36.00098
-9.37394,-74.74501,47.51883
85.38854,-177.12743,22.99358
62.83445,-0.18846,78.39183
-75.75272,176.36443,0.25086
51.51899,-91.63763,71.17061
54.84851,84.41765,95.48137
-49.95201,126.76740,61.76747
-56.99989,-101.45140,9.05801
72.45256,-61.06387,34.69153
-68.04053,109.11232,55.62247
-53.15761,106.28219,53.64075
52.68147,74.10771,43.13508
-25.85326,141.41495,18.10919
-71.70643,129.13432,68.74171
76.64009,39.83532,99.92687
-12.34869,-157.17207,66.59602
-44.69491,-38.86126,36.83694
-31.25345,5.98537,59.86355
-77.27447,141.56568,34.76370
42.70636,-55.22838,11.93767
-30.72858,-98.90223,30.41329
30.26955,64.26959,19.15101
36.95506,41.77284,16.23067
14.41083,-159.49848,66.06136
-42.16797,32.17742,93.77205
37.13990,20.95295,56.98749
-45.39379,-11.33134,5.45762
-1.28694,168.54800,50.30499
43.94668,144.97845,56.59285
-66.62932,176.44306,50.89031
-12.96218,-157.44343,72.32323
62.44134,11.55120,18.51115
37.12931,-111.76773,34.70760
-47.01075,9.68518,64.96640
10.50011,-120.52317,23.47284
-50.46373,3.75397,96.36856
28.01443,129.39032,9.02527
-85.55259,16.05689,22.95975
-30.13585,83.15175,9.37689
68.11918,-31.45573,59.38164
-82.35977,-157.62986,67.32824
-83.19203,49.20563,31.13892
-35.96025,163.98829,86.31138
-34.77456,-41.41956,29.46465
-68.41759,163.22637,65.08590
38.60657,-27.36560,20.85666
23.54340,-91.57375,91.34564
80.09340,168.46854,21.48435
-36.70702,130.45467,46.50880
10.49282,76.99771,21.04205
-6.68959,-149.93090,3.08465
84.30597,79.94664,62.18775
-53.12718,-73.70446,91.96212
88.90074,51.31504,92.34430
-18.95268,123.76292,72.79650
-50.15965,151.81115,1.40937
-41.69383,-2.34533,93.80720
-26.63091,-140.60116,72.25084
30.60244,-136.83366,68.91151
-20.14951,-28.40431,94.06606
59.81906,171.80280,70.21093
-20.42629,-45.52117,14.17175
-77.76523,4.22972,15.97511
14.78793,-103.63363,50.27470
71.65100,-12.48082,92.45918
-35.82749,-131.48708,70.73156
-11.93302,60.71371,57.87072
-11.56887,-49.21479,21.78622
88.43985,-106.80584,46.11321
70.63002,113.86589,98.26634
22.21671,-77.56482,86.80389
-78.15159,159.24450,44.77265
32.75738,141.86266,51.88855
57.67193,121.91707,50.90375
74.01211,-90.62824,15.70122
37.45677,116.70289,41.17710
-84.56189,-25.45410,22.53570
-77.05628,-120.51369,60.22142
-21.69187,106.82024,21.98906
18.68679,-83.39647,28.38176
-63.03452,87.13250,28.16792
30.70289,67.85893,55.41653
29.18689,65.48259,9.73644
49.06099,6.61259,81.45267
-70.03509,-159.29379,64.65628
-34.69543,174.59187,30.62427
-8.78776,-56.10782,55.88367
-51.72922,165.73000,27.38431
75.50881,174.54882,33.82259
57.02820,142.71361,3.56255
84.74520,-41.86669,33.89513
54.61096,-119.72776,2.73175
84.27348,-173.65210,63.78708
12.40161,-28.67251,82.61722
56.93034,-171.25071,61.81032
64.53270,-39.92082,12.45019
13.35970,-174.06619,38.37049
-0.12822,-102.67759,58.54506
58.98487,-10.06321,54.22952
-55.92603,-176.98336,47.18930
-44.90104,47.26662,10.05903
-8.54494,5.88093,78.37297
-80.63341,140.11991,15.38996
75.28748,112.24425,89.02914
76.58696,-150.20113,36.17586
16.64150,-60.75989,66.02629
66.65535,-106.73440,31.76644
66.81719,-61.05627,8.15994
44.44537,-74.44034,58.33597
-78.15297,23.41379,81.39412
-9.97984,-48.93172,76.96547
4.52357,-9.01296,17.43420
32.19261,118.43340,0.03366
-34.47341,54.58159,15.00127
64.52144,-131.62328,24.38958
-7.65968,-130.30850,90.55800
1.16078,-39.75272,61.06716
44.53135,15.92542,64.62935
32.66768,-22.98460,28.01250
-67.43104,58.57730,37.80190
81.61008,-81.23528,78.26200
-10.77305,-124.15195,39.03167
22.98034,62.41030,34.75142
-49.33496,-123.79557,59.27510
32.37336,144.38082,48.97254
-30.45768,107.54036,63.51274
40.53126,-156.79365,82.33288
-19.18939,61.44268,7.31276
-89.96009,-169.18202,7.50451
-74.28250,130.05533,54.83846
-78.93370,179.57353,43.07383
32.75045,58.43845,35.54169
58.62447,168.11177,40.97713
-26.22015,-27.81194,83.17121
0.39102,-143.43497,1.02654
28.99594,-126.64485,76.67463
17.95022,-104.00238,6.81715
30.54433,-122.31669,98.07988
2.47212,-62.25910,80.41560
21.18140,57.11464,78.89344
-8.57655,-164.20593,15.93858
88.42833,44.62522,2.38072
-63.36963,-141.59717,25.65119
27.75503,153.81658,57.17505
-0.16816,151.95904,13.09079
71.76727,51.41565,23.59629
48.18853,-117.02928,59.19440
-7.17921,-141.32759,93.71869
-54.79366,-48.38461,63.68087
-41.37871,-145.89445,30.03503
-22.17948,110.48617,54.50388
76.00533,-129.83967,82.69897
87.44566,173.94166,29.93673
-71.92051,95.05562,44.00444
25.20072,-144.79807,96.40735
-18.83579,167.59597,0.76912
-37.10341,-11.03505,36.90454
-52.32239,172.90430,54.81294
78.61558,6.83194,78.61989
25.53115,-130.39513,69.82638
44.57233,78.06601,49.13370
-81.24465,118.84239,96.85819
-77.98825,-164.65930,43.19371
42.65350,-18.22689,81.82728
68.42713,34.39722,61.63011
25.91578,-46.40354,20.35835
73.85987,-86.56537,82.65491
3.25683,86.17978,78.74573
68.96168,121.80217,32.75992
60.18049,132.89732,64.19355
-54.27396,174.63076,79.89080
-20.84364,-70.91613,81.46098
28.73676,-45.20968,90.68518
88.19516,64.27759,83.15303
17.39036,-70.21803,79.85625
36.04339,137.15235,34.79306
78.96358,70.14034,75.04657
61.64713,-16.15298,83.91291
70.37877,169.52890,59.94059
-78.88924,-93.09446,19.72746
-64.70084,-43.69500,58.76597
88.13983,-150.38127,95.72822
8.45708,108.37478,82.79319
-26.34804,72.99921,74.39731
-30.77422,152.86966,88.19447
-88.02086,127.64082,38.68467
82.33419,-158.95522,84.28299
2.08836,-80.47545,49.16543
60.16513,-25.80581,45.57008
69.11446,122.61049,22.01805
2.06933,-35.65649,19.18586
-53.74660,-139.75457,16.72497
-14.09906,-88.95320,72.52084
-73.29604,-93.69733,96.16856
12.70363,-113.79300,82.12079
-86.95563,-70.09332,13.85373
-15.92925,-11.83499,91.61430
-0.79792,143.71646,95.80201
-81.95451,-141.83822,81.04781
-37.05974,-13.18922,65.48043
-13.09320,132.03499,2.66571
-42.75094,-157.72834,25.93712
87.47977,-169.66878,54.38561
-50.70716,86.84901,16.39039
43.88265,7.05058,96.28174
-75.72321,8.46494,91.03754
3.77457,-26.71753,92.35478
59.19122,101.40534,40.62341
-31.00856,-78.48014,97.37164
-76.02103,-131.36091,63.24973
69.01604,172.43060,60.88306
64.85493,-49.05069,51.53988
48.38620,-117.07219,70.23225
-13.56517,-163.63046,35.60676
43.36638,107.85557,68.46860
40.19934,-46.79784,31.00867
-18.25240,-22.21707,32.61669
69.38792,72.19934,15.15106
-66.09831,-7.99692,63.69970
34.90734,-26.21689,57.76137
18.94382,-74.10020,80.53957
-27.96211,-132.69715,14.49693
26.69258,-9.24987,84.49692
67.83930,-96.23023,78.00600
32.87387,22.54209,99.55998
-59.40704,-28.80166,40.98995
-41.43893,42.07650,85.56406
-3.63476,-150.83883,26.27009
39.50079,-14.62316,4.56309
-44.44377,10.87642,32.20115
-52.92471,-42.74310,11.08622
69.63383,-64.31184,46.90179
3.77303,-18.32241,92.17024
-62.20630,-2.16428,15.58775
-79.05247,73.62436,33.44255
43.24347,-4.29157,3.69440
-75.51524,-170.39265,57.55200
-17.14716,-75.00914,30.02390
-12.26793,131.38811,89.15931
58.30774,88.51567,12.04143
-23.07981,115.79092,20.32499
40.55269,-140.85663,81.48992
-43.50571,-87.11703,96.46450
-70.12660,143.91727,29.49021
-39.66434,-128.00451,5.76312
-21.80782,-20.01086,31.30431
-88.75449,140.78934,84.24828
23.25014,-130.89716,14.99693
-2.66192,-118.13992,28.14822
-50.53438,97.00735,66.82810
-52.65695,161.30410,60.38629
52.77069,61.61541,46.34485
-5.44916,-26.20454,6.82595
79.61402,-55.97596,5.55411
-71.28527,-41.92230,71.48505
-0.02245,-60.88259,90.60672
-77.67422,-83.40857,88.38611
-5.65537,-12.42661,8.01024
17.44955,82.15511,83.84472
-69.57820,25.68370,81.59214
70.58292,-146.45875,14.45386
73.05877,-42.37499,42.37202
41.96894,-101.43139,14.66166
10.76415,42.28150,93.51165
-71.74363,52.34405,12.43558
14.94012,51.65225,41.67571
-18.98379,-31.01407,82.25927
62.93318,-17.60037,74.41330
-11.54739,-21.37576,62.25591
19.48387,-15.39822,47.81090
65.11463,-60.46428,62.69469
-64.59835,171.97375,4.35259
50.47496,-120.06684,65.89728
-89.18752,-62.31024,4.11950
-14.06356,42.86558,1.73051
8.90285,-35.37394,87.25040
-18.86431,-170.10113,24.01494
67.48545,-5.01212,39.05218
-33.49917,-76.15639,13.92287
11.89835,-129.61216,14.13181
-63.76067,-94.69868,89.41498
-54.29300,-168.96018,94.98050
-1.85738,169.19417,78.76194
-5.45560,-25.88644,0.04931
-14.39241,-94.11341,37.90086
64.48386,42.83154,94.23329
48.36599,127.15026,10.87486
2.38464,116.11167,77.69593
57.44814,-25.75180,12.92172
3.79530,24.37119,76.23675
-23.86755,143.08180,87.67129
44.71264,88.07211,98.97065
-73.59594,-54.05199,44.18993
-14.06296,63.45499,43.91571
-22.20719,-169.85293,4.79058
-2.16417,-63.85589,23.10172
-86.47859,-152.25584,17.95747
-4.47589,-96.80280,45.96770
43.41014,-152.79158,62.83501
46.18975,145.66116,99.40694
-56.36067,-164.33585,64.86843
7.87852,146.06484,59.53033
58.00217,-176.01803,47.01407
-54.27900,-114.65571,7.20732
80.21807,-39.01949,79.70232
49.31870,110.89017,30.23919
48.20506,-16.35289,93.45832
32.50733,143.21566,95.33901
-25.67246,-51.55601,0.28656
59.88392,42.33361,16.44291
22.03573,159.43714,92.56666
88.37831,-58.71251,25.05825
-89.42524,-128.36857,25.72670
22.82768,-177.73942,92.92727
26.67435,128.70887,28.45384
4.22577,149.02759,10.97707
-75.96261,-126.13190,20.29937
-57.92658,-168.75814,15.68618
-10.80340,-64.57981,44.66603
0.35580,74.64181,57.86361
84.75223,160.12874,89.87632
3.94224,-92.43041,45.22025
-1.50752,5.02661,93.96870
30.67464,156.97710,15.08928
25.18743,-84.55991,1.82409
-89.23209,-46.52959,18.40796
-31.09388,-164.76063,2.94625
-45.41553,81.06456,48.22277
39.95458,149.67216,49.93261
15.69643,-108.15865,35.13144
44.72795,102.96689,14.44395
-55.10241,-13.79049,44.81592
20.57568,131.86641,24.67657
-72.88183,-148.26631,31.22356
-23.43894,-136.06313,83.17479
-25.13487,-90.22919,28.35807
69.04359,46.47282,80.94117
-67.58123,-119.73697,40.65558
-6.49452,-130.83474,19.69335
-75.71454,-153.82461,15.39425
-46.09759,-71.47476,60.17782
89.79051,26.44486,47.89692
-20.45909,-140.89438,65.99130
-8.22824,57.30335,39.46908
-51.78112,-59.94259,15.02959
-41.68020,162.85923,19.58752
17.63297,153.30106,40.24317
-32.05084,-141.32148,13.25896
77.07483,-10.66114,32.45564
-82.23223,75.37705,13.41389
-0.18987,91.63756,80.25198
64.57618,-87.31905,15.60490
-68.60654,-65.59532,34.16502
-54.64009,-136.24603,41.56020
-14.31603,-132.10634,82.03092
-74.00915,-40.09780,38.59127
-19.09803,42.62216,51.62528
18.39630,83.58458,9.32418
83.78132,8.38570,75.43431
-54.08082,-9.73146,77.16129
-32.82647,20.66269,87.24475
5.11745,8.65366,69.91135
75.88722,-86.21481,97.43598
43.28957,-38.44171,17.05030
-43.27652,-33.56719,70.63112
-17.27852,-160.67924,8.16242
79.08039,-151.37406,90.28206
74.49241,39.90333,65.94720
63.64726,120.93008,71.29868
45.71088,152.09525,24.15741
-16.22171,90.88704,68.35634
-17.80463,179.02817,4.64051
-56.16751,-126.86609,33.90169
78.92345,176.91320,77.09465
-14.28459,154.54284,33.24615
6.66799,78.22529,34.92539
37.32306,149.83182,35.04617
49.38171,-154.32770,90.75082
-5.75890,-51.52911,95.82811
-73.36776,5.55975,95.47068
-22.05913,-85.36914,45.78079
29.66300,-85.07924,94.38593
74.79744,102.36353,52.76253
-13.72734,-94.89060,35.11826
-6.16700,-60.69412,51.95700
-87.91699,110.33672,75.90854
51.61750,-144.36724,27.26463
-49.68425,23.36328,96.26301
-25.59371,120.50931,3.89521
30.76474,-40.05816,35.33275
29.11209,124.04766,93.35134
-16.41749,3.27694,45.82787
-80.41110,20.47854,74.25776
75.53158,-103.50878,55.72098
53.19753,-107.98934,27.89344
-14.91626,64.88603,84.78134
-37.37505,37.76359,96.16073
81.28337,117.16812,41.29507
36.04884,-6.62409,51.46693
-25.36360,177.27534,75.02410
7.86091,-168.74873,32.32213
64.83312,-147.33023,88.44253
-10.56865,-149.19172,47.09381
52.84005,-162.01108,49.41856
34.10386,-23.01300,29.44118
19.31689,15.91353,11.89656
70.66614,127.48001,53.40054
75.55177,42.28184,3.34919
79.51375,59.98326,15.15073
-86.07312,90.67745,38.08655
-66.15052,61.27485,55.50886
58.60143,36.78573,45.04310
-30.98276,177.03540,95.14701
-78.46946,176.91682,76.03885
-44.60981,101.96260,64.97143
23.11087,133.77685,30.20653
57.01425,24.10217,37.79635
